congressman_id|congressman_name|congressman_nickname|date|value|object|to|code|parent_code|description|cost_center_id
3.11|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-04-14 15:12:40|-70.00|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.12|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-04-30 13:11:25|-1100.00|Serviços gráficos e digitais|L F TORRES DE FREITAS ARTE E DESIGN|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.13|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-04-30 12:59:40|-84.06|Reuniões por videoconferência (Zoom)|BANCO ITAU|IV.e|IV|Locação ou aquisição de licença de uso de software|16
3.14|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-03-02 16:18:18|-10.00|Tarifa Cartão Itaú|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
3.15|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-03-03 16:23:09|-196.35|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.16|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-03-02 16:21:36|-280.00|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.17|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-03-21 15:07:37|-515.50|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.18|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-03-31 12:48:29|-2500.00|Locação de veículo|HORIZONTE LOCADORA DE VEÍCULOS|VI.a|VI|Locação ou fretamento de veículos automotores|21
3.19|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-03-03 16:25:06|-2053.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.20|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-03-30 16:13:44|-9650.00|Locação de veículo|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
3.21|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-03-31 12:49:05|-1100.00|Serviços gráficos e digitais|L F TORRES DE FREITAS ARTE E DESIGN|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.22|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-03-14 16:26:07|-1028.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.23|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-02-03 17:16:38|-10.00|Tarifa Cartão Itaú|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
3.24|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-02-03 17:29:21|-288.25|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.25|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-02-03 19:23:19|-200.00|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.26|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-02-12 19:35:39|-1028.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.27|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-02-22 16:52:02|-1028.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.28|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-02-28 16:32:29|-9650.00|Locação de veículo|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
3.29|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-02-29 12:50:36|-2500.00|Locação de veículo|HORIZONTE LOCADORA DE VEÍCULOS|VI.a|VI|Locação ou fretamento de veículos automotores|21
3.30|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-02-05 18:01:25|-413.79|Serviços gráficos e digitais|RALPH GUICHARD MARTINS NASCIMENTO 13579301780|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.31|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-02-04 19:26:41|-2053.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.32|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-02-29 12:51:12|-1100.00|Serviços gráficos e digitais|L F TORRES DE FREITAS ARTE E DESIGN|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.33|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-01-31 12:52:09|-2500.00|Locação de veículo|HORIZONTE LOCADORA DE VEÍCULOS|VI.a|VI|Locação ou fretamento de veículos automotores|21
3.34|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-01-31 12:52:33|-1100.00|Serviços gráficos e digitais|L F TORRES DE FREITAS ARTE E DESIGN|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.35|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-01-02 16:33:05|-10.00|Tarifa Cartão Itaú|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
3.36|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-01-27 18:27:24|-100.00|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.37|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-01-30 18:22:09|-208.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.38|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-01-10 18:25:55|-200.00|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.39|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-01-11 18:20:21|-1130.50|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.40|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-01-28 18:21:19|-618.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.41|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-01-30 19:26:10|-9650.00|Locação de veículo|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
3.42|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-01-10 18:24:42|-100.00|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.43|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2020-01-04 13:18:46|-4000.00|Serviços gráficos e digitais|RALPH GUICHARD MARTINS NASCIMENTO 13579301780|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.44|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-12-03 13:50:47|-3078.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.45|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-12-02 13:52:47|-10.00|Tarifa Cartão Itaú|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
3.46|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-12-05 12:42:15|-4000.00|Serviços gráficos e digitais|RALPH GUICHARD MARTINS NASCIMENTO 13579301780|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.47|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-12-06 13:57:42|-440.00|Locação de equipamento|SOLUGUEL EQUIPAMENTOS PARA CONSTRUÇÃO LTDA|IV.a|IV|Locação de móveis e equipamentos|12
3.48|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-12-07 12:44:01|-1100.00|Serviços gráficos e digitais|L F TORRES DE FREITAS ARTE E DESIGN|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.49|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-12-20 13:32:18|-15178.12|Devolução de saldo acumulado no 2º semestre de 2019|Assembleia Legislativa do Estado do Rio de Janeiro|4||Devolução de saldo|26
3.50|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-12-20 15:06:02|-720.50|Abastecimento de veículo|Ticket Solucoes HDFGT S/A||||23
3.51|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-12-30 13:41:51|-9650.00|Locação de veículo|VELOZ TRANSRIO TRANSPORTE LTDA.||||21
3.52|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-12-02 12:45:39|-2500.00|Locação de veículo|HORIZONTE LOCADORA DE VEÍCULOS||||21
3.53|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-12-31 15:50:53|-6250.69|Devolução (ajuste) - Exercício 2019|Assembleia Legislativa do Estado do Rio de Janeiro||||26
3.54|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-01 17:52:18|-10.00|Tarifa Cartão Itaú|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
3.55|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-01 17:00:21|-300.67|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.56|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-06 20:24:28|-4000.00|Serviços gráficos e digitais|RALPH GUICHARD MARTINS NASCIMENTO 13579301780|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.57|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-07 16:59:28|-149.70|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.58|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-02 21:00:08|-2500.00|Locação de veículo|HORIZONTE LOCADORA DE VEÍCULOS|VI.a|VI|Locação ou fretamento de veículos automotores|21
3.59|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-11 17:56:44|-1290.32|Serviços gráficos e diitais|A. J. JORNALISMO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.60|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-25 19:15:50|-1012.72|Passagens aéreas|LET'S TRAVEL TURISMO EIRELI ME|I||Passagens aéreas e terrestres|4
3.61|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-29 18:37:52|-208.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.62|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-22 19:14:37|-515.50|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.63|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-02 17:51:00|-3078.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.64|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-30 19:59:00|-9650.00|Locação de veículo|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
3.65|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-11-02 20:26:55|-1100.00|Serviços gráficos e digitais|L F TORRES DE FREITAS ARTE E DESIGN|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.66|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-02 14:11:46|-3078.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.67|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-01 19:49:14|-2500.00|Locação de veículo|HORIZONTE LOCADORA DE VEÍCULOS|VI.a|VI|Locação ou fretamento de veículos automotores|21
3.68|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-07 14:29:42|-213.55|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.69|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-15 14:32:11|-1255.27|Passagens aéreas|LET'S TRAVEL TURISMO EIRELI ME|I||Passagens aéreas e terrestres|4
3.70|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-01 14:36:04|-750.00|Serviços gráficos e digitais|PEDRO CHILINGUE ESTEFAN MURTEIRA 05845193702|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.71|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-31 18:22:42|-208.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.72|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-30 18:53:31|-7516.60|Locação de veículo|VELOZ TRANSRIO TRANSPORTE LTDA.|VI.a|VI|Locação ou fretamento de veículos automotores|21
3.73|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-01 14:16:54|-10.00|Tarifa Cartão Itaú|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
3.74|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-02 14:20:38|-178.60|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.75|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-23 12:49:57|-525.50|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.76|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-30 19:26:11|-515.50|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.77|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-16 14:59:58|-2933.33|Serviços gráficos e digitais|A. J. JORNALISMO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.78|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-06 19:51:28|-1100.00|Serviços gráficos e digitais|L F TORRES DE FREITAS ARTE E DESIGN|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.79|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-10-06 20:13:31|-2193.55|Serviços gráficos e digitais|RALPH GUICHARD MARTINS NASCIMENTO 13579301780|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.80|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-09 12:18:45|-21174.24|Devolução de saldo acumulado no 1º semestre de 2019|Assembleia Legislativa do Estado do Rio de Janeiro|4||Devolução de saldo|26
3.81|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-03 20:09:13|-1000.00|Abastecimento de veículo|POSTO DE ABASTECIMENTO SATAMINI LTDA||||23
3.82|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-03 17:54:12|-53.74|Material de expediente|ATACADAO PAPELEX LTDA||||13
3.83|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-04 12:54:21|-229.91|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.||||22
3.84|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-16 20:07:12|-1000.00|Abastecimento de veículo|POSTO DE ABASTECIMENTO SATAMINI LTDA||||23
3.85|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-09 20:06:34|-1000.00|Abastecimento de veículo|POSTO DE ABASTECIMENTO SATAMINI LTDA||||23
3.86|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-01 12:59:09|-9000.00|Locação de veículo|Servcar Soluções Automotivas Ltda||||21
3.87|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-05 12:56:34|-330.20|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.||||22
3.88|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-06 13:02:03|-1555.24|Passagens aéreas|LET'S TRAVEL TURISMO EIRELI ME||||4
3.89|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-03 13:08:36|-4000.00|Serviços gráficos e digitais|VIVIANE MARIA BOSCOLI JAMES 01485027764||||24
3.90|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-25 20:36:19|-11978.37|Passagens aéreas|LET'S TRAVEL TURISMO EIRELI ME||||4
3.91|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-25 20:41:49|-500.00|Abastecimento de veículo|POSTO DE ABASTECIMENTO SATAMINI LTDA||||23
3.92|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-27 15:06:09|-500.00|Abastecimento de veículo|POSTO DE ABASTECIMENTO SATAMINI LTDA||||23
3.93|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-30 17:47:27|-6020.00|Locação de veículo|VELOZ TRANSRIO TRANSPORTE LTDA.||||21
3.94|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-19 19:40:24|-916.63|Locação de veículo|HORIZONTE LOCADORA DE VEÍCULOS||||21
3.95|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-09-16 19:33:27|-1100.00|Serviços gráficos e digitais|L F TORRES DE FREITAS ARTE E DESIGN||||24
3.96|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-08-02 18:16:15|-160.05|Recarga de Bilhete Único|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.97|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-08-21 18:54:11|-1052.24|Passagens aéreas|LET'S TRAVEL TURISMO EIRELI ME|I||Passagens aéreas e terrestres|4
3.98|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-08-18 19:36:06|-84.91|Estacionamentos e pedágios|CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.99|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-08-28 13:46:24|-515.50|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.100|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-08-10 18:32:30|-2053.00|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.101|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-08-08 18:49:07|-4000.00|Serviços gráficos e digitais|VIVIANE MARIA BOSCOLI JAMES 01485027764|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.102|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-08-02 18:21:44|-1217.25|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.103|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-08-06 18:19:43|-2862.24|Passagens aéreas|LET'S TRAVEL TURISMO EIRELI ME|I||Passagens aéreas e terrestres|4
3.104|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-08-17 19:29:25|-1100.00|Serviços gráficos e digitais|L F TORRES DE FREITAS ARTE E DESIGN|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.105|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-07-01 18:20:30|-869.98|Abastecimento de veículo|POSTO DE ABASTECIMENTO SATAMINI LTDA|VII||Combustíveis e lubrificantes|23
3.106|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-07-11 16:44:29|-1860.75|Abastecimento de veículo|Ticket Solucoes HDFGT S/A|VII||Combustíveis e lubrificantes|23
3.107|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-07-09 17:56:24|-397.75|Abastecimento de veículo|POSTO DE ABASTECIMENTO SATAMINI LTDA|VII||Combustíveis e lubrificantes|23
3.108|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-07-23 16:53:25|-9000.00|Locação de veículo|Servcar Soluções Automotivas Ltda|VI.a|VI|Locação ou fretamento de veículos automotores|21
3.109|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-07-01 16:27:31|-700.00|Recarga de Bilhetes Únicos|RIOPAR PARTICIPAÇÕES S.A.|VI.b|VI|Serviços de táxi, serviços de transporte individual privado de passageiros baseado em tecnologia de comunicação em rede - STIP|22
3.110|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-07-08 17:49:45|-1167.00|Serviços de impressão|APEL GRÁFICA E EDITORA LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
3.111|Alexandre Gomes Knoploch dos Santos|Alexandre Knoploch|2019-07-19 16:09:35|-1100.00|Serviços gráficos e digitais|L F TORRES DE FREITAS ARTE E DESIGN|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
